condition,probe_pid,gallery_pid,label,holistic_dist,eer_threshold,holistic_decision,forensic_class
Dual_Occlusion,0026,0001,impostor,0.926924,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0003,impostor,1.011609,0.978187,REJECT,TR
Dual_Occlusion,0026,0004,impostor,0.954842,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0005,impostor,1.051399,0.978187,REJECT,TR
Dual_Occlusion,0026,0006,impostor,1.134881,0.978187,REJECT,TR
Dual_Occlusion,0026,0007,impostor,0.895827,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0009,impostor,0.888042,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0010,impostor,0.899958,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0011,impostor,1.083021,0.978187,REJECT,TR
Dual_Occlusion,0026,0012,impostor,0.833953,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0013,impostor,0.911102,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0014,impostor,0.986508,0.978187,REJECT,TR
Dual_Occlusion,0026,0015,impostor,0.919221,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0016,impostor,0.83875,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0017,impostor,0.930475,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0018,impostor,1.029121,0.978187,REJECT,TR
Dual_Occlusion,0026,0019,impostor,1.030023,0.978187,REJECT,TR
Dual_Occlusion,0026,0020,impostor,0.952242,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0021,impostor,1.207365,0.978187,REJECT,TR
Dual_Occlusion,0026,0022,impostor,0.969302,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0023,impostor,0.984275,0.978187,REJECT,TR
Dual_Occlusion,0026,0024,impostor,1.061422,0.978187,REJECT,TR
Dual_Occlusion,0026,0025,impostor,1.100441,0.978187,REJECT,TR
Dual_Occlusion,0026,0026,genuine,1.008648,0.978187,REJECT,FR
Dual_Occlusion,0026,0027,impostor,0.853437,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0001,impostor,0.965603,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0003,impostor,1.061292,0.978187,REJECT,TR
Dual_Occlusion,0027,0004,impostor,1.001885,0.978187,REJECT,TR
Dual_Occlusion,0027,0005,impostor,1.033929,0.978187,REJECT,TR
Dual_Occlusion,0027,0006,impostor,1.187088,0.978187,REJECT,TR
Dual_Occlusion,0027,0007,impostor,0.940665,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0009,impostor,0.905167,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0010,impostor,1.001407,0.978187,REJECT,TR
Dual_Occlusion,0027,0011,impostor,1.13175,0.978187,REJECT,TR
Dual_Occlusion,0027,0012,impostor,0.80105,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0013,impostor,0.965122,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0014,impostor,0.912203,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0015,impostor,0.946616,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0016,impostor,0.94692,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0017,impostor,0.977516,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0018,impostor,1.121675,0.978187,REJECT,TR
Dual_Occlusion,0027,0019,impostor,1.04332,0.978187,REJECT,TR
Dual_Occlusion,0027,0020,impostor,0.95676,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0021,impostor,1.267895,0.978187,REJECT,TR
Dual_Occlusion,0027,0022,impostor,1.015628,0.978187,REJECT,TR
Dual_Occlusion,0027,0023,impostor,1.028628,0.978187,REJECT,TR
Dual_Occlusion,0027,0024,impostor,1.047869,0.978187,REJECT,TR
Dual_Occlusion,0027,0025,impostor,1.149918,0.978187,REJECT,TR
Dual_Occlusion,0027,0026,impostor,0.988425,0.978187,REJECT,TR
Dual_Occlusion,0027,0027,genuine,0.908398,0.978187,ACCEPT,TA
Dual_Occlusion,0027,0001,impostor,0.940734,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0003,impostor,1.043433,0.978187,REJECT,TR
Dual_Occlusion,0027,0004,impostor,0.992237,0.978187,REJECT,TR
Dual_Occlusion,0027,0005,impostor,1.067722,0.978187,REJECT,TR
Dual_Occlusion,0027,0006,impostor,1.148231,0.978187,REJECT,TR
Dual_Occlusion,0027,0007,impostor,0.97028,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0009,impostor,0.893536,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0010,impostor,0.98338,0.978187,REJECT,TR
Dual_Occlusion,0027,0011,impostor,1.091202,0.978187,REJECT,TR
Dual_Occlusion,0027,0012,impostor,0.799405,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0013,impostor,0.95703,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0014,impostor,0.91477,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0015,impostor,0.905894,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0016,impostor,0.926573,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0017,impostor,1.003888,0.978187,REJECT,TR
Dual_Occlusion,0027,0018,impostor,1.079071,0.978187,REJECT,TR
Dual_Occlusion,0027,0019,impostor,1.071717,0.978187,REJECT,TR
Dual_Occlusion,0027,0020,impostor,0.955276,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0021,impostor,1.28059,0.978187,REJECT,TR
Dual_Occlusion,0027,0022,impostor,0.995372,0.978187,REJECT,TR
Dual_Occlusion,0027,0023,impostor,1.002541,0.978187,REJECT,TR
Dual_Occlusion,0027,0024,impostor,1.052282,0.978187,REJECT,TR
Dual_Occlusion,0027,0025,impostor,1.15008,0.978187,REJECT,TR
Dual_Occlusion,0027,0026,impostor,0.969044,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0027,genuine,0.834281,0.978187,ACCEPT,TA
Dual_Occlusion,0027,0001,impostor,1.001252,0.978187,REJECT,TR
Dual_Occlusion,0027,0003,impostor,0.977333,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0004,impostor,1.029762,0.978187,REJECT,TR
Dual_Occlusion,0027,0005,impostor,1.102345,0.978187,REJECT,TR
Dual_Occlusion,0027,0006,impostor,1.178499,0.978187,REJECT,TR
Dual_Occlusion,0027,0007,impostor,1.069885,0.978187,REJECT,TR
Dual_Occlusion,0027,0009,impostor,0.886807,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0010,impostor,1.03541,0.978187,REJECT,TR
Dual_Occlusion,0027,0011,impostor,1.123711,0.978187,REJECT,TR
Dual_Occlusion,0027,0012,impostor,0.81273,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0013,impostor,0.975581,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0014,impostor,0.945303,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0015,impostor,0.880174,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0016,impostor,0.907292,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0017,impostor,1.037873,0.978187,REJECT,TR
Dual_Occlusion,0027,0018,impostor,1.046289,0.978187,REJECT,TR
Dual_Occlusion,0027,0019,impostor,1.174205,0.978187,REJECT,TR
Dual_Occlusion,0027,0020,impostor,1.008441,0.978187,REJECT,TR
Dual_Occlusion,0027,0021,impostor,1.304429,0.978187,REJECT,TR
Dual_Occlusion,0027,0022,impostor,0.992972,0.978187,REJECT,TR
Dual_Occlusion,0027,0023,impostor,1.007594,0.978187,REJECT,TR
Dual_Occlusion,0027,0024,impostor,1.039275,0.978187,REJECT,TR
Dual_Occlusion,0027,0025,impostor,1.160334,0.978187,REJECT,TR
Dual_Occlusion,0027,0026,impostor,0.953506,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0027,genuine,0.804791,0.978187,ACCEPT,TA
Dual_Occlusion,0027,0001,impostor,1.001579,0.978187,REJECT,TR
Dual_Occlusion,0027,0003,impostor,0.99266,0.978187,REJECT,TR
Dual_Occlusion,0027,0004,impostor,0.999865,0.978187,REJECT,TR
Dual_Occlusion,0027,0005,impostor,1.089671,0.978187,REJECT,TR
Dual_Occlusion,0027,0006,impostor,1.165452,0.978187,REJECT,TR
Dual_Occlusion,0027,0007,impostor,1.09223,0.978187,REJECT,TR
Dual_Occlusion,0027,0009,impostor,0.897228,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0010,impostor,1.053478,0.978187,REJECT,TR
Dual_Occlusion,0027,0011,impostor,1.126681,0.978187,REJECT,TR
Dual_Occlusion,0027,0012,impostor,0.798265,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0013,impostor,0.953377,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0014,impostor,0.929614,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0015,impostor,0.859608,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0016,impostor,0.951663,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0017,impostor,1.003696,0.978187,REJECT,TR
Dual_Occlusion,0027,0018,impostor,1.085241,0.978187,REJECT,TR
Dual_Occlusion,0027,0019,impostor,1.162341,0.978187,REJECT,TR
Dual_Occlusion,0027,0020,impostor,0.994116,0.978187,REJECT,TR
Dual_Occlusion,0027,0021,impostor,1.287712,0.978187,REJECT,TR
Dual_Occlusion,0027,0022,impostor,1.006027,0.978187,REJECT,TR
Dual_Occlusion,0027,0023,impostor,0.967297,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0024,impostor,1.03314,0.978187,REJECT,TR
Dual_Occlusion,0027,0025,impostor,1.162632,0.978187,REJECT,TR
Dual_Occlusion,0027,0026,impostor,0.952174,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0027,genuine,0.829795,0.978187,ACCEPT,TA
Dual_Occlusion,0027,0001,impostor,0.936882,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0003,impostor,0.985278,0.978187,REJECT,TR
Dual_Occlusion,0027,0004,impostor,0.954858,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0005,impostor,1.048016,0.978187,REJECT,TR
Dual_Occlusion,0027,0006,impostor,1.154273,0.978187,REJECT,TR
Dual_Occlusion,0027,0007,impostor,0.94913,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0009,impostor,0.863979,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0010,impostor,0.928664,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0011,impostor,1.14738,0.978187,REJECT,TR
Dual_Occlusion,0027,0012,impostor,0.784242,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0013,impostor,0.939707,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0014,impostor,0.952384,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0015,impostor,0.917259,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0016,impostor,0.938997,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0017,impostor,0.942416,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0018,impostor,1.035581,0.978187,REJECT,TR
Dual_Occlusion,0027,0019,impostor,1.044283,0.978187,REJECT,TR
Dual_Occlusion,0027,0020,impostor,0.931304,0.978187,ACCEPT,FA
Dual_Occlusion,0027,0021,impostor,1.271096,0.978187,REJECT,TR
Dual_Occlusion,0027,0022,impostor,1.021087,0.978187,REJECT,TR
Dual_Occlusion,0027,0023,impostor,0.991569,0.978187,REJECT,TR
Dual_Occlusion,0027,0024,impostor,1.114243,0.978187,REJECT,TR
Dual_Occlusion,0027,0025,impostor,1.161785,0.978187,REJECT,TR
Dual_Occlusion,0027,0026,impostor,0.988093,0.978187,REJECT,TR
Dual_Occlusion,0027,0027,genuine,0.832918,0.978187,ACCEPT,TA
